Date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
8/27/2015,21,0,7,55,4,5,15,0,24,5,6,23,23,13,17,12,13,11,17,26,15,10,3,9,100,5,76,15,0,30,11,0,8,12,0,27,13,10,17,0,12,0,19,9,11,0,9,4,0,9,73
8/28/2015,10,0,8,18,3,0,24,0,8,6,8,20,21,7,16,0,0,10,10,23,14,9,0,11,57,5,100,0,0,28,8,21,10,4,0,6,12,6,7,0,5,0,18,4,11,0,3,11,26,6,0
8/29/2015,31,0,33,0,4,17,22,100,12,6,14,0,48,9,16,25,30,23,24,0,22,18,10,27,45,0,75,0,19,0,25,50,17,17,0,11,0,20,8,63,12,0,21,3,25,0,11,24,85,0,0
8/30/2015,29,0,23,72,8,30,18,91,23,19,22,44,0,12,13,22,26,41,28,0,17,23,13,17,38,32,0,28,57,0,22,0,15,16,0,11,48,17,17,55,29,0,18,9,44,0,21,7,100,23,0
8/31/2015,41,0,13,79,11,9,25,83,21,14,26,41,41,15,28,21,34,31,38,45,26,16,10,14,69,10,0,26,37,100,39,0,12,20,0,21,43,24,24,0,35,0,22,14,30,0,13,21,79,29,0
9/1/2015,45,83,17,0,9,27,25,0,15,19,9,0,83,21,36,0,23,38,29,0,26,24,35,21,69,14,100,27,19,50,15,81,17,19,0,14,22,24,31,0,16,0,22,22,20,0,23,7,72,21,0
9/2/2015,32,0,9,28,8,21,32,55,7,10,15,55,0,8,28,0,16,38,13,30,12,7,9,7,23,21,0,36,12,33,11,41,9,7,0,22,29,13,17,35,10,0,15,12,0,0,15,5,100,20,82
9/3/2015,35,0,24,0,12,17,37,82,13,15,20,77,41,13,19,20,35,19,38,0,14,17,17,20,34,28,64,26,0,0,14,0,17,21,0,17,22,12,14,100,23,0,21,14,19,0,17,10,48,25,0
9/4/2015,30,0,24,40,7,21,20,100,12,12,22,76,47,5,0,25,30,35,24,0,38,25,7,17,43,16,0,32,21,0,22,0,12,19,0,17,41,14,16,0,18,0,26,5,0,0,12,16,58,12,0
9/5/2015,47,92,19,0,5,11,23,0,0,8,12,0,0,6,17,0,33,0,48,50,27,0,9,13,88,19,0,33,20,0,17,100,9,9,0,11,28,14,7,61,0,0,14,5,0,0,16,8,0,13,0
9/6/2015,68,0,13,36,7,9,18,0,11,5,9,40,40,7,27,20,26,19,0,82,14,14,15,11,49,0,0,26,17,0,14,41,11,15,94,10,0,11,16,49,10,100,23,7,21,0,16,0,47,0,0
9/7/2015,100,0,18,70,8,10,18,84,11,10,16,45,43,14,0,21,0,30,28,0,26,10,24,11,38,11,0,0,19,52,21,44,10,23,0,21,47,17,19,51,32,0,12,16,66,0,21,10,85,21,0
9/8/2015,36,0,26,32,11,9,24,84,21,11,25,0,43,15,12,31,36,19,80,0,26,30,6,21,36,10,0,55,19,0,31,0,16,25,91,20,23,0,13,0,11,0,11,13,40,91,24,18,100,20,0
9/9/2015,42,0,7,26,10,12,21,0,16,13,13,0,51,9,25,17,25,31,23,34,17,18,9,16,42,13,55,43,29,78,19,66,12,26,0,15,26,10,24,0,11,0,21,13,24,72,12,11,79,24,100
9/10/2015,39,0,0,35,15,10,26,0,11,12,27,46,47,18,26,23,78,32,21,47,23,22,13,11,39,17,0,45,20,0,40,0,19,30,0,35,25,0,37,0,11,0,18,13,0,100,11,8,54,33,0
9/11/2015,18,78,11,0,7,9,34,0,15,11,15,80,42,12,39,22,26,20,20,44,32,9,11,11,37,0,0,0,0,0,24,0,14,25,96,20,24,18,8,0,17,0,11,13,31,0,11,11,100,16,0
9/12/2015,20,0,16,0,8,29,37,0,27,9,8,0,0,9,37,23,29,0,21,0,26,7,0,12,0,0,0,29,0,51,22,43,5,9,100,13,0,12,22,49,26,0,12,6,22,0,11,7,48,11,0
9/13/2015,59,0,14,73,10,13,23,91,28,9,17,0,0,16,31,29,26,41,0,43,11,21,24,11,0,22,0,0,19,49,25,86,15,14,0,19,24,25,19,73,11,95,20,13,0,0,18,18,100,11,0
9/14/2015,10,46,10,57,10,13,16,100,12,6,14,50,24,10,16,12,21,15,23,24,12,10,13,17,21,10,0,31,11,0,12,24,12,15,0,14,13,11,14,28,8,50,22,12,0,52,11,7,29,9,0
9/15/2015,59,0,9,36,14,19,27,94,38,18,20,45,0,22,31,46,26,43,43,47,27,32,18,18,52,29,0,91,41,0,20,45,17,38,0,24,48,13,23,52,23,95,37,15,21,100,24,19,0,11,0
9/16/2015,48,0,11,48,12,15,24,87,31,20,21,41,39,15,30,21,24,39,49,57,25,18,17,14,35,26,0,46,0,48,26,0,15,15,90,18,43,16,24,47,14,0,22,13,79,0,20,10,100,23,0
9/17/2015,21,0,19,37,14,30,19,100,35,18,23,46,46,13,41,0,27,45,0,97,43,19,19,22,41,11,0,0,32,56,31,94,17,9,100,10,38,14,15,0,12,0,13,15,23,0,11,16,57,28,0
9/18/2015,19,0,16,69,10,13,17,0,23,8,9,0,40,11,17,0,0,20,20,42,16,17,8,26,0,20,0,0,17,0,22,0,8,7,0,12,30,24,14,0,10,93,23,13,40,0,7,7,100,17,0
9/19/2015,20,0,17,38,5,14,0,0,21,9,7,0,42,7,29,0,29,0,0,0,11,15,6,17,0,11,0,29,17,52,19,0,7,6,0,6,36,12,9,49,10,0,18,5,0,100,14,7,51,0,0
9/20/2015,38,0,13,36,9,24,0,0,26,15,22,45,42,10,21,22,27,21,31,45,11,17,14,15,0,17,71,29,0,52,19,44,16,12,0,24,24,13,22,50,29,100,36,7,29,0,21,17,75,11,0
9/21/2015,40,0,19,91,17,17,24,0,20,11,19,49,0,19,46,47,55,66,55,49,36,15,28,39,41,23,76,0,0,0,34,0,22,12,100,33,25,21,37,0,40,0,29,13,37,0,39,12,56,51,0
9/22/2015,70,100,17,75,17,21,49,0,19,18,27,50,48,21,43,25,28,35,46,52,38,30,27,47,43,20,0,32,22,0,38,48,11,26,0,30,35,22,39,58,29,0,22,20,35,0,34,12,59,20,0
9/23/2015,41,0,16,74,15,20,28,100,25,21,24,0,70,31,42,47,28,45,22,0,12,21,13,26,0,29,79,31,29,0,16,71,14,17,0,20,34,28,14,56,28,0,25,17,46,0,27,19,86,19,0
9/24/2015,14,63,9,51,10,12,13,69,16,8,18,0,33,14,25,33,0,63,16,0,11,14,13,8,0,8,54,21,29,39,16,0,13,15,71,14,35,19,10,38,16,0,12,14,21,0,16,7,40,13,100
9/25/2015,24,60,11,63,3,16,20,0,8,7,9,0,0,3,20,17,40,0,31,0,17,5,10,16,0,21,0,21,27,0,14,32,7,16,72,13,18,9,10,74,12,75,17,4,16,0,15,11,38,8,100
9/26/2015,19,0,13,38,5,14,18,0,30,6,9,0,0,5,14,22,27,19,20,87,14,14,11,17,39,11,0,0,0,0,6,42,6,16,0,8,23,12,9,48,10,100,11,3,21,0,11,10,46,11,0
9/27/2015,29,0,18,28,10,7,18,70,11,7,25,0,33,7,18,17,31,16,26,0,17,9,9,21,46,13,0,0,15,0,8,0,7,13,0,13,27,16,14,39,14,0,32,5,17,0,11,12,77,8,100
9/28/2015,33,0,19,36,17,23,36,97,18,7,39,48,47,13,32,35,41,43,76,49,59,25,13,30,62,28,0,62,66,54,23,94,18,20,0,30,73,15,21,53,12,0,29,12,45,100,27,16,55,15,0
9/29/2015,32,89,9,71,17,10,43,0,23,11,33,93,68,20,22,70,27,35,42,46,30,12,23,18,40,22,74,30,21,0,34,46,12,18,100,34,60,13,11,0,19,0,31,17,44,0,28,8,53,33,0
9/30/2015,10,45,5,27,8,7,9,0,29,6,14,24,24,9,17,0,14,22,27,23,12,11,11,17,21,6,76,0,0,27,8,35,10,10,100,20,37,7,6,0,9,50,12,7,0,0,14,6,28,11,0
10/1/2015,22,63,7,26,8,7,13,0,16,7,7,0,0,8,30,0,39,0,16,68,16,16,23,8,29,8,54,22,0,0,14,33,8,8,0,11,36,9,8,0,17,0,9,8,0,0,15,11,39,8,100
10/2/2015,40,0,12,39,9,9,0,91,11,10,14,0,89,11,29,49,28,21,22,47,11,7,14,12,42,23,72,30,20,55,23,0,15,13,100,13,0,39,8,0,11,0,34,8,0,0,16,18,0,12,0
10/3/2015,19,78,16,39,8,9,27,86,21,7,9,41,41,4,19,22,56,20,42,0,10,7,9,17,0,23,0,56,18,52,14,0,10,13,0,12,24,12,5,0,20,0,0,5,21,100,14,14,47,11,0
10/4/2015,19,0,6,18,6,7,9,0,6,5,4,0,21,5,7,11,0,18,10,22,7,5,7,6,0,6,34,14,9,0,15,21,6,10,47,9,12,9,12,73,6,0,6,6,0,100,9,6,25,8,0
10/5/2015,25,0,7,18,7,5,9,0,35,7,8,25,22,8,24,29,0,22,11,0,20,4,14,22,41,6,37,16,11,27,22,0,9,14,0,18,12,17,11,52,0,0,9,8,0,100,11,6,28,11,0
10/6/2015,40,0,10,36,16,13,36,96,12,10,12,0,69,20,35,47,40,34,22,50,24,18,25,22,41,22,0,31,21,0,18,46,16,19,100,25,25,41,23,0,20,0,24,18,22,0,20,15,76,17,0
10/7/2015,52,85,28,84,14,12,46,91,26,11,19,0,0,18,50,22,0,32,52,47,30,14,18,21,39,11,0,29,20,53,26,0,16,34,95,20,23,26,27,51,32,93,23,14,22,100,18,29,71,21,0
10/8/2015,35,87,29,71,13,15,18,0,19,11,18,50,0,16,35,46,27,22,51,49,43,15,16,33,42,11,0,30,0,0,30,0,17,23,100,34,25,32,28,0,20,0,23,13,22,0,7,19,83,33,0
10/9/2015,38,0,33,0,14,18,51,0,39,17,23,0,0,23,27,0,50,40,0,0,22,28,28,0,77,0,0,0,35,100,60,86,15,17,0,17,89,0,36,0,0,0,80,15,0,0,40,13,99,31,0
10/10/2015,0,100,11,26,5,6,24,0,13,6,12,28,0,4,10,29,0,13,20,0,11,7,4,15,28,7,44,36,11,34,11,28,4,10,0,8,61,23,6,0,0,0,13,3,14,0,14,6,0,7,0
10/11/2015,18,0,12,33,6,8,33,84,11,18,12,43,37,10,40,0,23,38,28,43,10,15,16,20,79,20,0,0,35,100,9,0,9,30,0,6,32,17,15,0,17,94,10,6,20,91,23,13,49,10,0
10/12/2015,23,0,12,39,12,24,27,71,18,17,24,37,33,9,16,25,29,0,16,0,13,24,20,21,64,16,0,44,47,0,18,34,17,25,0,27,36,17,17,0,23,100,17,7,16,76,43,6,42,16,0
10/13/2015,38,0,15,59,13,27,40,0,30,12,24,67,41,21,21,32,22,20,71,45,18,20,17,30,38,10,0,43,19,100,29,85,14,31,94,14,23,35,16,47,36,90,21,13,0,93,20,7,52,20,0
10/14/2015,29,0,15,20,10,11,30,0,11,14,14,33,45,13,16,24,34,31,30,0,8,7,8,29,54,20,0,22,0,74,19,0,15,20,0,10,18,14,13,35,12,68,29,12,16,0,16,13,39,18,100
10/15/2015,14,0,4,9,4,6,12,0,8,7,10,16,15,7,15,8,10,10,20,17,6,8,5,8,40,4,27,11,7,36,8,23,5,9,0,9,9,5,7,17,6,0,4,6,8,0,7,7,19,7,100
10/16/2015,0,0,8,26,10,15,17,0,28,16,9,0,38,3,28,21,16,20,20,45,22,13,13,31,36,26,71,0,26,0,9,0,6,14,0,12,0,0,17,0,0,0,10,13,0,0,25,10,100,20,0
10/17/2015,21,0,19,0,6,11,19,0,10,9,9,0,40,6,0,23,18,21,22,46,20,21,8,11,40,13,70,0,35,0,13,44,8,6,0,6,0,14,12,0,0,100,11,7,22,0,20,7,51,18,0
10/18/2015,53,0,18,39,11,22,27,0,18,13,10,47,0,19,15,35,0,50,22,48,12,26,14,22,40,23,71,47,20,51,35,68,13,16,98,15,26,0,18,0,41,100,22,16,23,0,16,18,54,11,0
10/19/2015,64,95,19,73,17,23,49,88,26,21,16,49,0,22,15,40,0,56,23,0,36,15,19,33,40,40,75,32,22,54,55,46,15,39,100,22,26,15,27,0,42,0,41,18,23,0,24,14,0,28,0
10/20/2015,96,0,24,58,18,34,73,88,22,24,16,73,89,18,62,24,37,45,23,54,37,30,37,0,40,29,0,32,0,55,28,47,18,25,0,46,25,0,23,0,27,100,33,14,34,0,18,13,89,34,0
10/21/2015,32,0,5,19,7,13,9,46,17,8,15,24,23,7,23,18,10,23,11,44,6,14,17,11,50,5,38,24,11,0,13,23,8,6,0,13,13,12,12,27,9,100,7,8,11,54,9,13,30,9,0
10/22/2015,54,0,15,42,8,24,34,0,15,17,21,45,42,10,24,33,21,21,21,0,40,19,12,24,63,24,0,88,42,0,24,46,16,10,100,23,0,15,23,0,25,0,27,14,22,0,17,13,84,21,0
10/23/2015,15,0,9,0,5,13,32,66,11,6,11,31,0,8,18,16,0,20,0,36,9,12,10,19,56,10,0,21,21,37,11,0,9,17,68,14,0,10,10,0,24,0,23,6,24,77,8,13,59,10,100
10/24/2015,43,0,36,0,11,46,38,0,64,13,35,87,85,19,32,47,0,83,0,99,24,25,12,57,0,40,0,60,39,0,33,0,20,37,0,27,0,29,22,100,34,0,22,7,0,0,38,15,0,0,0
10/25/2015,7,0,7,20,3,4,0,0,12,4,7,18,15,5,8,8,24,23,0,0,4,7,4,12,0,9,0,0,0,18,11,33,5,6,0,9,9,11,6,18,6,0,4,5,8,0,4,3,20,8,100
10/26/2015,21,0,18,19,10,12,17,92,13,5,23,0,30,12,23,25,21,15,15,0,25,14,11,12,43,31,0,29,0,37,22,33,13,13,67,27,26,25,21,0,19,0,14,16,16,0,16,14,53,16,100
10/27/2015,32,0,25,0,19,12,38,91,12,23,27,51,45,19,15,97,47,23,23,0,49,15,19,45,79,21,0,33,23,84,32,50,21,22,0,23,0,24,23,0,52,100,25,15,24,0,18,26,60,40,0
10/28/2015,73,92,36,26,12,21,61,0,42,14,24,47,41,15,49,45,21,31,35,0,29,23,10,30,37,9,0,29,36,50,13,44,16,28,0,32,24,19,9,49,27,0,23,14,21,100,11,18,54,21,0
10/29/2015,100,0,38,38,16,29,95,0,15,15,22,65,58,16,38,47,45,29,71,68,37,24,24,21,0,13,0,0,61,0,33,0,29,13,0,40,34,30,28,69,46,0,16,10,30,0,22,25,78,30,0
10/30/2015,37,0,24,53,18,19,32,0,28,17,25,0,0,14,38,0,38,38,38,0,63,13,31,38,100,17,0,0,0,0,42,0,19,0,0,34,43,25,20,0,0,0,0,19,39,0,19,33,0,19,0
10/31/2015,0,0,10,0,6,12,20,100,12,24,10,48,43,4,32,0,23,22,44,0,32,0,0,0,0,21,0,31,43,0,22,0,8,7,0,7,27,15,18,54,18,0,0,7,0,0,8,8,0,12,0
11/1/2015,14,0,7,32,5,24,19,62,16,9,14,36,29,9,21,16,46,30,0,35,17,10,11,16,0,8,0,22,24,37,21,31,14,11,0,7,18,11,21,0,40,0,8,6,33,0,13,11,38,8,100
11/2/2015,28,0,10,41,14,16,32,0,17,15,25,37,0,8,30,17,31,48,23,0,13,16,25,0,27,24,0,0,18,0,24,33,21,24,0,21,35,11,14,37,34,68,16,11,0,77,16,9,0,16,100
11/3/2015,52,69,21,42,11,12,20,64,16,16,16,36,61,10,31,34,16,0,16,38,13,24,11,23,28,21,0,22,0,0,23,34,14,17,0,28,18,22,17,38,35,0,34,13,16,0,16,12,0,16,100
11/4/2015,51,95,16,39,14,19,35,0,45,17,40,74,0,23,42,24,43,87,33,52,28,12,21,16,0,17,75,47,0,55,26,47,18,31,100,19,25,46,29,0,24,0,35,15,22,0,36,22,58,16,0
11/5/2015,63,95,10,44,18,28,36,91,40,10,15,100,44,21,57,0,21,22,89,53,36,15,6,44,0,17,0,63,0,56,15,0,16,16,0,30,25,16,26,53,41,0,29,13,23,0,11,33,59,33,0
11/6/2015,29,0,13,21,6,24,19,0,8,8,11,0,44,16,20,17,22,15,15,0,8,10,8,8,27,16,53,21,17,77,11,0,9,16,0,12,0,21,13,37,29,0,16,8,16,0,10,5,39,13,100
11/7/2015,42,0,17,42,8,16,0,0,15,18,16,0,0,14,33,33,0,59,30,70,17,0,8,16,0,17,100,41,0,74,22,66,11,20,0,24,36,20,19,70,22,0,24,16,65,0,26,11,0,15,0
11/8/2015,0,0,0,0,11,18,37,0,23,12,20,0,0,18,30,0,0,22,22,0,36,8,6,23,0,0,0,32,0,0,31,48,16,12,0,20,51,15,11,0,16,100,17,16,23,0,11,8,83,22,0
11/9/2015,29,70,7,40,10,8,19,0,17,11,9,55,62,17,31,26,16,16,32,0,21,16,9,16,28,8,0,23,18,80,20,51,15,20,0,19,55,11,16,38,23,0,8,13,16,0,16,9,61,16,100
11/10/2015,7,30,7,17,4,9,11,54,11,4,6,32,13,9,9,7,7,9,14,25,11,9,4,8,0,4,23,19,8,17,12,14,7,5,0,8,18,10,7,16,8,62,6,5,7,100,10,6,18,7,0
11/11/2015,28,80,14,60,8,10,25,0,27,11,21,44,37,22,71,19,36,25,19,45,24,21,5,27,0,10,0,39,22,48,18,81,12,15,0,11,33,27,14,0,19,84,23,12,29,0,17,0,100,15,0
11/12/2015,15,0,17,41,6,11,13,64,19,12,17,35,63,8,17,17,15,0,16,74,20,11,11,18,28,8,0,0,36,40,20,69,10,18,0,19,18,22,13,37,18,68,14,13,17,0,14,6,41,16,100
11/13/2015,75,0,43,54,16,42,33,0,20,9,27,0,0,19,53,65,76,0,81,0,43,20,22,30,0,42,0,0,42,100,35,84,14,58,0,24,46,26,20,93,29,0,21,22,83,0,20,0,0,79,0
11/14/2015,33,66,17,47,4,9,14,0,8,4,12,0,31,10,12,18,16,16,0,37,14,17,0,9,0,12,0,23,16,0,5,34,3,7,0,13,0,16,13,38,12,0,9,4,0,83,5,9,0,17,100
11/15/2015,32,0,17,0,7,0,14,0,9,9,14,0,0,5,11,0,32,16,17,38,9,6,15,13,0,27,0,0,0,0,15,0,8,10,0,8,0,11,11,0,19,0,9,12,17,0,8,6,42,25,100
11/16/2015,46,73,15,21,9,25,13,0,26,10,18,38,32,18,37,35,43,38,33,78,33,21,16,16,68,26,0,23,38,42,12,0,15,24,75,18,0,29,17,40,32,71,15,15,0,81,18,13,64,24,100
11/17/2015,14,0,10,29,12,38,0,0,11,13,15,100,30,17,38,16,21,29,15,36,20,20,17,14,63,15,0,21,0,0,21,93,18,21,0,18,17,31,19,36,28,63,19,17,16,73,17,14,39,36,93
11/18/2015,38,0,19,55,12,21,33,0,31,6,19,94,62,16,27,22,0,20,21,75,17,18,23,25,36,21,0,29,23,0,34,44,20,20,0,27,24,22,16,0,0,0,21,18,0,100,40,12,53,21,0
11/19/2015,0,0,14,21,11,18,13,64,8,6,9,33,31,3,17,16,26,23,32,36,20,5,16,11,28,16,52,21,25,77,15,100,10,17,0,20,0,18,12,37,30,0,12,8,0,0,13,14,41,16,96
11/20/2015,11,0,15,32,4,6,10,100,6,7,5,23,23,2,13,24,16,11,12,27,13,8,4,6,0,6,0,0,24,29,18,0,5,7,51,5,13,0,9,0,0,0,8,4,12,0,4,4,0,8,0
11/21/2015,0,0,0,0,5,8,40,0,8,5,3,0,30,0,16,16,12,30,16,35,17,8,8,0,0,0,100,0,15,0,7,0,7,11,0,5,0,0,4,35,0,71,0,3,0,80,0,5,0,0,0
11/22/2015,20,0,12,0,7,32,32,0,21,7,8,0,39,10,19,30,16,19,0,44,21,10,9,19,39,10,63,27,0,47,20,42,11,18,0,17,0,0,12,0,31,86,17,9,21,100,6,11,52,10,0
11/23/2015,33,0,9,0,9,9,39,0,8,5,15,34,33,11,17,17,0,16,18,38,21,11,23,19,0,14,53,22,16,38,20,35,12,9,0,16,0,22,10,0,19,69,17,9,25,0,5,15,46,8,100
11/24/2015,12,0,10,0,6,12,9,0,6,5,6,0,23,5,8,12,0,0,12,0,31,8,8,8,23,6,0,16,0,0,3,25,8,8,0,7,13,8,6,28,18,100,6,5,0,0,6,8,32,0,0
11/25/2015,0,0,9,31,8,24,0,0,24,7,13,87,44,13,16,24,0,22,0,0,19,17,6,11,44,12,0,30,0,0,20,0,8,13,0,12,27,15,12,0,25,100,12,8,0,0,11,16,0,0,0
11/26/2015,0,0,17,0,5,0,0,0,22,6,7,40,40,6,0,0,13,0,21,0,0,0,0,10,77,11,0,0,0,0,12,0,4,6,0,6,0,0,11,100,34,0,0,3,0,0,10,0,0,0,0
11/27/2015,22,0,9,0,3,18,0,0,0,10,10,46,44,7,0,23,16,0,23,0,13,14,6,11,82,11,0,30,0,0,10,0,8,9,100,20,25,16,11,52,56,0,0,8,24,0,8,8,0,0,0
11/28/2015,21,0,9,29,4,17,18,0,18,7,8,45,0,9,16,23,0,21,22,0,12,8,6,11,40,11,0,0,22,0,18,90,10,6,100,20,0,15,8,0,0,0,23,10,35,0,14,20,51,12,0
11/29/2015,37,0,17,26,9,25,16,0,22,5,16,0,0,14,13,51,12,57,39,44,21,14,12,30,35,31,0,26,0,0,11,41,10,22,0,21,46,21,15,0,31,0,10,9,0,100,22,11,0,10,0
11/30/2015,12,34,7,10,5,8,11,0,7,4,10,18,15,7,20,14,15,18,13,37,8,6,10,11,20,8,0,17,13,19,7,0,5,8,0,9,18,8,9,18,10,33,4,5,8,38,11,11,29,4,100
12/1/2015,25,0,13,45,15,37,33,85,15,10,22,0,41,15,48,22,11,40,41,48,26,26,22,27,54,32,0,27,24,0,17,44,11,23,0,16,48,22,14,49,16,0,21,20,32,100,27,26,78,24,0
12/2/2015,32,0,16,22,9,9,28,71,14,7,8,0,100,7,22,28,17,34,43,39,14,24,10,8,30,22,0,24,37,0,19,37,17,12,0,21,30,18,24,40,0,0,13,15,18,82,11,13,45,13,0
12/3/2015,39,0,23,41,12,21,34,0,11,13,15,47,41,11,39,23,10,42,31,49,19,12,20,21,56,11,0,29,0,52,17,0,18,6,93,19,37,15,24,0,33,90,22,11,22,100,30,11,55,28,0
12/4/2015,19,0,14,27,9,15,34,0,11,5,11,43,0,14,13,43,0,20,20,0,17,10,11,10,0,11,0,28,17,50,15,0,6,6,0,16,23,14,14,0,16,0,10,7,21,100,11,11,51,25,0
12/5/2015,37,0,16,0,5,20,33,83,10,3,7,0,0,5,13,20,8,0,19,0,0,0,0,10,0,0,0,0,15,0,14,0,6,14,0,16,22,13,7,0,15,0,20,7,0,100,12,7,47,15,0
12/6/2015,0,0,10,21,7,16,20,66,17,6,16,36,0,12,10,27,11,15,16,55,9,7,11,16,28,8,0,22,14,38,11,100,8,7,67,16,18,11,10,37,0,0,16,7,25,0,15,8,58,16,0
12/7/2015,29,0,16,41,11,13,13,64,11,11,13,62,0,19,35,25,10,26,21,56,20,11,8,12,28,14,0,34,29,38,15,0,12,18,70,24,24,22,10,0,25,64,8,15,33,0,24,12,40,13,100
12/8/2015,27,0,22,25,10,19,16,80,16,11,18,45,74,10,49,42,18,57,39,46,43,20,10,38,34,42,0,28,0,47,6,41,19,33,87,17,44,27,8,0,39,0,15,19,41,92,38,8,100,15,0
12/9/2015,19,0,9,53,18,10,33,0,11,6,22,0,0,8,19,44,9,31,21,48,40,14,16,10,0,16,0,0,37,100,22,0,12,32,0,25,24,29,11,48,25,0,27,11,32,99,31,8,0,31,0
12/10/2015,31,0,17,33,11,24,32,81,10,12,18,43,0,14,30,21,9,19,20,69,43,14,7,16,35,30,66,27,27,48,12,84,10,18,86,12,22,20,15,46,32,76,17,10,0,93,17,7,100,19,0
12/11/2015,25,0,11,50,5,6,16,54,7,7,8,0,24,6,16,14,0,13,13,30,21,11,9,9,23,7,0,0,22,0,16,27,5,10,55,10,15,13,8,30,11,100,10,6,13,0,6,14,33,6,0
12/12/2015,0,0,16,26,4,10,0,0,0,6,9,0,36,4,14,0,0,0,20,46,23,17,5,0,38,11,0,0,16,49,9,41,12,12,0,15,23,0,13,0,17,79,10,10,21,100,13,15,0,10,0
12/13/2015,14,0,12,36,5,14,0,0,23,10,5,0,0,8,9,14,7,41,0,0,15,14,4,0,0,7,46,0,0,100,11,45,10,8,0,17,0,20,7,0,28,0,18,8,15,0,9,5,0,20,0
12/14/2015,37,0,19,21,10,8,30,67,9,8,13,0,0,13,10,17,16,43,100,55,18,11,17,10,40,20,0,22,0,76,13,35,14,9,0,21,19,30,17,74,13,64,30,13,17,0,9,19,42,18,99
12/15/2015,16,0,17,22,7,8,25,0,34,8,9,37,31,9,10,28,24,32,43,0,20,8,17,16,59,25,0,22,0,57,11,35,12,12,69,14,31,15,13,37,26,0,17,16,25,0,21,15,100,12,94
12/16/2015,18,0,8,12,1,12,29,0,7,4,10,21,0,5,6,0,4,9,9,0,10,16,7,13,34,12,0,0,9,0,8,31,4,11,0,7,22,0,7,0,15,0,5,5,39,0,5,11,100,7,0
12/17/2015,19,0,12,26,6,13,30,80,10,9,11,42,0,9,24,27,26,39,20,44,20,11,10,9,74,20,0,0,19,47,11,71,14,16,0,17,0,13,11,0,16,0,20,9,20,90,10,12,100,14,0
12/18/2015,40,0,18,56,14,21,32,0,30,12,16,85,0,15,27,0,0,40,42,93,44,23,21,20,80,44,0,54,38,100,27,88,16,41,0,19,0,41,34,0,0,0,21,12,42,0,31,59,89,29,0
12/19/2015,41,0,17,56,13,0,67,0,21,13,8,81,0,13,0,85,16,60,42,91,22,28,21,21,0,23,0,81,0,100,29,86,13,24,0,25,95,27,27,92,35,0,21,12,0,0,40,19,0,20,0
12/20/2015,26,0,11,0,10,27,31,0,27,7,14,57,100,5,36,0,11,26,26,0,21,9,10,25,0,14,0,70,36,0,37,0,14,16,0,8,46,18,23,0,0,0,0,11,42,0,9,19,0,0,0
12/21/2015,0,0,10,16,5,12,13,48,9,5,4,0,22,9,12,11,0,0,11,25,11,7,4,5,0,12,0,15,16,27,15,25,9,8,100,10,52,10,8,26,10,0,9,7,12,0,15,4,22,9,0
12/22/2015,20,0,14,0,9,11,25,0,0,8,10,91,42,10,15,0,9,21,53,0,11,17,6,24,0,0,72,29,0,0,26,0,13,19,100,15,25,15,13,52,24,97,11,9,0,0,14,12,41,10,0
12/23/2015,79,0,0,0,12,43,67,0,0,10,16,0,0,8,28,0,0,41,41,0,22,15,11,42,0,45,0,0,37,0,24,0,7,24,0,13,0,0,21,100,34,0,21,4,0,0,27,15,79,21,0
12/24/2015,79,0,0,0,8,22,0,0,23,8,16,0,0,17,0,0,49,42,42,100,0,16,11,23,0,24,0,0,36,0,50,0,15,12,0,13,0,0,16,0,0,0,21,8,0,0,14,0,0,46,0
12/25/2015,0,0,22,0,8,56,46,0,91,10,16,0,99,11,0,57,20,51,52,0,88,0,21,59,100,0,0,0,44,0,23,0,15,0,0,0,0,37,20,0,0,0,26,15,0,0,18,20,94,28,0
12/26/2015,16,0,12,22,5,0,14,0,9,6,5,0,31,8,23,18,13,31,16,0,16,9,7,9,0,9,0,0,14,40,12,32,7,10,0,20,0,0,6,0,0,0,0,3,18,0,9,6,29,12,100
12/27/2015,20,0,13,56,6,22,71,0,0,8,6,0,40,10,14,22,18,40,41,0,35,14,0,11,40,17,0,27,19,50,16,41,6,17,0,19,0,29,11,100,17,0,0,6,0,0,16,16,62,27,0
12/28/2015,19,0,22,28,11,22,17,0,11,13,9,44,40,26,14,22,30,0,20,94,11,15,19,15,39,17,66,36,21,49,14,0,10,20,0,17,24,14,13,100,25,0,15,15,22,0,12,16,49,11,0
12/29/2015,11,0,10,16,7,6,0,100,12,8,8,24,22,8,16,25,8,11,0,26,9,7,14,8,22,12,37,20,17,0,13,0,7,7,52,8,26,11,7,0,19,54,8,5,12,53,6,4,29,8,0
