Date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
4/21/2014,25,90,28,46,12,23,16,86,18,15,36,0,47,14,40,25,17,53,36,57,21,17,14,21,38,19,0,33,19,0,11,0,9,39,100,18,59,10,20,0,77,0,35,22,0,99,27,15,0,21,0
4/22/2014,26,93,17,71,15,16,17,86,0,21,25,0,96,16,50,51,17,27,31,0,16,20,25,9,29,23,82,33,28,0,20,44,7,32,0,18,28,20,16,0,35,100,27,28,44,0,27,15,60,18,0
4/23/2014,14,0,7,28,11,12,20,100,15,15,24,0,37,8,39,19,27,21,24,0,8,8,10,12,46,23,0,26,14,38,12,0,6,18,0,10,29,8,17,42,35,78,22,16,17,0,12,18,45,28,0
4/24/2014,38,0,22,36,17,14,26,88,0,11,19,0,95,12,58,26,44,18,25,0,31,7,6,24,31,25,0,34,18,100,20,44,9,16,0,13,75,10,19,0,33,0,33,12,23,0,16,11,0,22,0
4/25/2014,11,0,11,21,6,8,10,100,13,4,14,0,26,6,20,0,10,21,16,0,12,11,5,16,17,8,0,0,9,0,4,0,6,13,0,4,17,10,5,31,27,0,18,5,0,0,11,5,0,6,83
4/26/2014,21,0,13,41,9,15,19,97,0,9,23,0,0,8,34,30,18,21,12,0,12,12,7,25,0,11,0,0,27,48,7,47,10,14,100,11,19,13,18,57,49,0,24,14,24,0,5,11,0,12,0
4/27/2014,39,64,6,24,8,13,24,0,0,13,15,0,33,5,27,17,36,25,16,0,15,5,13,17,21,7,0,0,19,65,18,30,6,13,62,13,38,7,10,38,34,100,7,10,16,0,7,11,0,15,100
4/28/2014,33,58,19,22,11,11,11,50,27,17,10,29,30,5,33,15,11,14,18,33,19,6,10,8,37,6,0,60,24,30,4,55,8,18,0,17,30,8,12,34,48,87,16,19,21,0,10,5,100,11,0
4/29/2014,19,96,26,76,17,13,35,83,0,16,26,0,0,19,46,26,36,21,31,55,21,14,13,10,31,11,0,50,41,76,30,69,15,31,98,26,42,21,12,0,70,100,40,20,25,0,19,21,0,11,0
4/30/2014,18,59,8,22,11,18,21,100,14,7,14,0,0,7,12,15,11,16,19,63,13,4,22,11,19,10,0,0,25,29,10,27,8,20,59,17,19,9,10,34,21,59,21,15,31,62,14,15,35,13,0
5/1/2014,26,58,5,0,9,8,22,0,15,7,12,24,0,8,20,16,11,8,0,33,17,8,12,12,0,7,0,21,0,0,8,28,4,20,0,6,33,6,11,0,33,62,18,11,16,0,5,12,75,20,100
5/2/2014,12,55,15,23,4,7,11,0,15,7,12,0,0,8,15,0,10,15,9,32,6,16,4,11,18,6,0,0,0,29,4,0,4,11,0,14,12,6,15,0,11,0,20,7,23,0,7,16,35,0,100
5/3/2014,18,0,7,100,7,8,15,74,24,7,19,0,0,5,27,0,0,10,17,0,9,6,13,8,0,14,0,0,15,40,5,40,4,11,0,13,17,0,20,0,25,0,14,7,0,0,7,8,0,9,0
5/4/2014,50,0,21,45,11,11,21,100,0,18,36,0,0,10,47,32,0,15,75,60,13,16,21,12,55,26,0,0,23,56,19,55,11,31,0,16,25,34,16,0,22,0,27,12,61,0,12,18,71,13,0
5/5/2014,20,0,17,71,14,23,17,82,22,27,47,39,47,9,30,26,17,13,41,0,17,9,11,14,50,10,0,49,29,47,13,45,7,33,95,15,47,19,10,53,41,100,39,26,24,0,20,20,0,26,0
5/6/2014,14,0,12,24,9,6,12,56,16,12,19,54,32,8,18,17,10,19,10,0,7,11,7,6,0,7,57,23,13,0,6,0,12,25,64,13,28,13,7,36,55,67,30,23,32,0,15,15,0,17,100
5/7/2014,27,0,12,35,8,19,12,0,0,9,34,0,0,3,37,17,0,23,0,0,18,15,13,13,0,0,0,0,24,32,12,29,6,15,64,13,27,10,17,0,49,65,15,18,33,0,11,10,0,0,100
5/8/2014,27,0,9,24,10,26,12,57,19,8,17,0,0,13,23,0,0,0,0,0,15,0,18,13,44,11,0,0,24,63,4,30,5,20,0,11,28,10,14,38,13,100,8,13,33,70,13,10,0,7,0
5/9/2014,26,59,9,0,5,12,23,54,0,4,15,0,0,7,15,18,15,11,15,34,7,4,4,6,20,15,0,45,10,0,8,30,4,17,65,8,13,8,10,0,12,0,11,7,16,0,13,9,0,7,100
5/10/2014,18,0,10,35,4,15,16,77,36,9,12,0,0,12,26,0,15,15,19,0,15,12,0,9,0,30,0,30,14,0,11,40,3,12,0,11,18,8,5,50,16,100,13,10,44,0,9,15,0,10,0
5/11/2014,47,0,11,35,10,35,17,80,0,14,22,0,45,12,34,23,33,17,14,0,13,9,16,18,30,14,81,0,16,0,15,41,12,18,0,20,32,13,19,53,61,92,26,19,23,0,25,7,100,9,0
5/12/2014,10,35,7,13,5,7,7,31,20,7,15,17,18,6,18,18,8,14,9,0,12,2,9,7,12,5,100,0,7,0,6,0,6,14,0,5,13,5,9,32,29,36,4,8,0,0,9,6,14,6,0
5/13/2014,22,0,15,39,7,9,10,0,15,7,19,25,28,7,22,21,20,20,17,29,26,4,12,11,54,9,100,0,0,50,5,73,5,18,0,10,0,0,10,32,34,0,21,8,13,0,14,9,42,11,0
5/14/2014,22,68,7,26,10,16,13,0,21,10,31,33,0,9,32,39,10,22,34,39,31,12,21,7,36,17,67,25,14,52,18,100,9,26,0,23,47,15,14,87,17,0,14,15,18,0,15,18,64,19,0
5/15/2014,22,100,16,77,10,22,30,86,33,16,36,0,0,8,33,28,17,38,25,56,25,11,13,11,35,24,95,71,34,0,15,49,6,24,0,22,22,10,27,0,28,0,18,16,36,0,16,20,60,29,0
5/16/2014,17,0,8,22,7,5,10,50,0,5,11,25,0,4,28,17,10,32,13,31,15,10,11,9,19,7,52,0,15,0,7,28,4,20,0,6,12,0,6,34,33,68,24,9,27,0,8,10,38,13,100
5/17/2014,14,0,6,27,5,7,0,0,0,11,10,28,0,3,10,0,12,12,15,0,13,9,9,8,33,8,0,25,12,0,6,100,8,15,79,9,21,6,7,0,19,0,16,7,16,0,7,14,42,8,0
5/18/2014,45,0,19,44,8,24,16,0,0,14,24,0,0,11,16,24,15,16,13,44,19,6,13,32,44,19,74,0,0,0,15,41,7,27,91,12,18,0,15,52,42,100,15,13,29,0,23,17,0,10,0
5/19/2014,12,0,16,0,7,11,11,100,19,6,23,0,29,10,33,16,11,11,14,0,0,4,4,20,20,16,0,0,18,0,12,28,8,19,62,10,38,18,8,0,44,66,25,14,27,64,15,15,0,13,0
5/20/2014,27,82,24,95,10,16,0,72,0,20,24,37,43,10,43,24,36,27,38,0,13,10,23,26,43,10,77,31,23,83,11,42,7,33,95,11,57,17,24,0,48,98,21,18,42,0,25,18,100,13,0
5/21/2014,29,86,21,33,11,25,9,0,0,20,25,0,0,11,25,0,24,41,30,0,15,6,9,18,88,0,0,32,28,0,0,0,8,26,100,18,31,18,14,54,17,0,64,13,22,0,15,8,67,10,0
5/22/2014,26,0,19,68,21,33,16,100,77,15,33,0,62,16,51,0,29,22,26,0,27,13,16,32,38,22,0,0,48,55,8,0,8,41,0,12,0,34,25,71,43,0,42,16,39,0,27,29,57,34,0
5/23/2014,25,0,10,44,14,0,29,100,94,11,18,0,0,9,17,34,29,0,35,0,26,13,16,26,35,20,0,0,64,51,7,0,4,35,0,16,34,0,16,0,21,0,20,15,28,0,11,13,54,13,0
5/24/2014,25,0,9,92,7,10,19,100,0,7,16,0,0,5,17,0,19,20,26,0,14,12,8,28,0,27,0,0,20,52,0,55,5,28,0,21,24,10,11,0,21,0,66,15,0,0,10,13,52,14,0
5/25/2014,12,0,5,23,4,5,5,0,0,4,15,0,30,4,12,0,0,10,8,0,7,8,8,6,17,13,0,0,10,26,0,0,3,11,0,6,0,5,6,33,10,0,10,5,0,60,4,6,0,7,100
5/26/2014,0,0,11,100,10,25,16,74,35,11,17,0,0,6,25,49,32,32,20,0,15,24,15,14,57,15,0,0,0,0,0,43,9,20,0,12,29,16,7,0,47,0,11,17,22,0,15,14,0,10,0
5/27/2014,50,0,14,32,8,11,16,95,18,8,19,0,30,7,16,16,11,14,27,0,11,7,4,6,28,10,53,21,0,0,0,29,6,15,0,11,22,6,12,35,35,0,21,11,13,0,5,7,27,19,100
5/28/2014,12,58,5,22,8,15,8,100,0,8,20,0,0,10,22,17,21,33,24,32,15,12,12,12,0,20,0,21,12,0,8,59,3,13,0,11,21,6,11,56,25,0,24,13,20,0,13,5,28,13,0
5/29/2014,29,90,12,51,14,21,17,80,0,10,23,0,0,15,44,27,32,33,32,52,15,26,17,10,59,24,0,0,19,0,12,68,9,16,0,10,0,9,29,59,45,0,29,13,21,100,16,12,44,10,0
5/30/2014,12,0,10,22,5,5,0,55,0,9,12,0,0,6,31,17,10,10,0,0,7,4,0,6,0,7,0,21,23,0,8,29,7,6,0,6,13,8,8,0,16,68,14,7,0,0,4,11,28,7,100
5/31/2014,0,0,14,39,11,14,0,0,56,13,25,0,0,7,47,46,17,27,29,62,25,7,14,22,30,17,0,36,29,50,14,0,8,10,0,12,23,18,6,100,37,0,12,10,0,0,15,16,49,12,0
6/1/2014,35,0,7,63,7,10,5,100,0,7,15,0,0,6,8,16,9,10,8,0,12,6,7,11,0,15,0,19,11,0,7,27,4,4,0,9,24,5,9,0,0,0,13,8,0,0,7,9,0,18,0
6/2/2014,29,0,21,86,14,12,11,80,0,20,30,0,47,19,43,26,32,44,21,50,10,15,10,18,30,20,0,0,48,0,14,68,11,26,100,9,62,9,16,56,58,0,15,18,20,0,12,14,0,15,0
6/3/2014,18,87,15,34,11,13,7,78,25,18,28,0,0,18,37,37,15,16,35,46,16,10,24,13,29,18,0,30,18,40,13,0,13,19,0,11,33,8,16,53,55,100,31,19,38,0,16,15,42,0,0
6/4/2014,55,0,23,67,21,41,43,0,51,32,43,0,0,19,74,50,30,62,79,88,37,51,42,17,57,17,0,60,72,78,22,86,23,60,0,15,40,24,36,100,65,0,50,31,39,0,24,26,91,37,0
6/5/2014,12,0,11,22,5,9,8,100,0,8,12,0,0,5,14,17,10,0,17,0,19,13,9,6,29,11,51,40,11,26,7,28,7,14,65,9,26,5,10,0,31,68,9,12,13,0,8,7,68,9,0
6/6/2014,0,51,5,21,4,5,0,49,0,6,15,0,0,5,16,0,0,0,15,0,6,7,11,5,0,16,100,0,10,0,7,0,3,14,0,4,12,5,6,0,19,0,15,5,19,60,10,4,33,6,0
6/7/2014,40,0,25,0,11,26,37,0,0,20,14,0,100,11,48,55,29,0,37,0,22,18,0,45,0,18,0,0,0,0,20,0,16,45,0,13,81,17,14,0,64,0,32,18,46,0,25,21,0,22,0
6/8/2014,21,0,0,0,6,9,0,0,0,15,16,45,0,4,29,0,0,0,31,0,22,27,0,20,33,15,0,100,0,0,6,49,10,23,0,7,22,18,5,59,68,0,34,21,25,0,18,15,0,0,0
6/9/2014,19,0,18,0,14,14,15,0,28,17,18,44,100,16,54,82,24,27,29,99,24,15,13,14,31,19,0,48,28,43,11,62,8,31,0,10,43,14,10,55,33,0,21,19,24,0,10,7,58,18,0
6/10/2014,12,0,11,0,9,11,0,0,23,8,13,0,0,5,41,17,19,18,44,30,16,7,13,8,19,6,53,30,15,52,11,46,6,24,60,12,31,0,7,66,20,67,17,11,0,59,8,15,71,11,100
6/11/2014,12,0,12,22,6,10,0,47,17,5,14,0,30,3,33,17,10,18,13,30,6,9,7,9,0,11,52,0,17,0,12,27,5,13,58,9,13,0,8,33,18,0,15,12,0,58,9,12,0,6,100
6/12/2014,20,91,15,0,8,18,16,81,30,13,22,0,51,15,47,57,49,27,30,49,15,12,18,0,34,9,0,0,19,43,15,0,7,9,0,21,34,17,23,56,33,0,16,17,24,100,17,19,60,11,0
6/13/2014,0,84,16,0,7,12,16,80,0,13,16,0,0,10,27,0,15,0,22,47,13,6,6,9,31,9,77,63,17,0,16,42,8,27,100,15,21,15,12,0,41,0,15,11,23,0,8,12,56,13,0
6/14/2014,23,100,14,0,8,15,42,0,0,9,21,0,57,5,25,0,0,21,16,0,13,7,12,11,0,0,0,38,40,51,7,0,5,23,0,15,25,0,13,0,49,0,34,9,44,0,10,13,0,19,0
6/15/2014,22,100,5,21,4,7,10,0,40,4,8,0,27,2,16,30,9,15,8,0,12,6,7,5,0,5,0,18,15,26,5,25,3,16,0,10,12,4,9,0,11,0,16,7,27,0,5,4,0,9,0
6/16/2014,100,0,32,78,14,23,17,88,0,22,17,0,0,8,35,28,42,0,23,55,26,6,19,14,0,19,0,34,40,47,6,69,10,32,0,9,46,27,16,0,35,0,17,17,0,0,22,12,64,22,0
6/17/2014,16,0,11,24,6,8,8,80,27,9,16,0,0,6,16,0,16,18,14,26,17,5,10,9,0,11,0,0,9,22,8,22,4,16,0,15,21,8,9,0,13,0,14,10,0,100,4,8,0,7,79
6/18/2014,9,0,8,35,7,4,16,0,12,6,12,0,23,4,23,13,19,17,21,0,12,4,3,11,0,11,38,31,9,22,4,31,7,16,0,7,10,4,4,27,12,49,15,8,0,100,5,7,0,19,0
6/19/2014,12,53,5,0,8,8,10,0,16,4,19,0,29,6,33,0,13,21,27,0,6,4,6,12,20,8,0,40,12,29,5,28,5,11,0,6,20,5,3,0,21,64,11,7,29,66,4,17,0,6,100
6/20/2014,0,76,15,0,7,7,16,0,0,9,19,33,43,3,12,0,27,0,13,0,9,16,18,18,28,16,0,28,0,0,10,0,6,15,0,10,17,0,7,0,33,100,27,8,0,96,9,10,0,9,0
6/21/2014,0,0,15,0,5,7,17,0,0,6,8,33,0,11,13,25,28,0,19,0,16,9,8,0,0,8,0,0,16,0,8,0,5,15,100,8,18,7,8,55,27,0,19,10,0,0,8,0,0,19,0
6/22/2014,0,0,16,0,7,15,33,78,0,7,22,38,0,10,34,25,15,25,23,51,10,24,13,10,0,17,0,0,18,0,19,43,8,11,0,26,38,24,8,55,18,0,15,17,46,100,13,30,57,19,0
6/23/2014,0,0,12,88,10,13,14,0,0,13,25,34,0,11,39,22,13,14,24,0,14,26,13,12,26,12,0,0,32,38,15,36,6,13,0,14,41,17,11,47,28,0,20,17,29,84,15,12,100,19,0
6/24/2014,0,0,16,40,9,13,33,54,0,14,17,0,0,8,21,18,11,20,19,0,18,4,6,6,22,12,55,22,13,60,10,30,5,25,0,8,18,0,14,0,32,0,14,11,0,0,6,10,100,11,0
6/25/2014,12,0,8,22,5,11,10,100,0,8,13,0,0,4,17,0,11,33,0,31,12,8,9,18,41,0,50,19,0,27,7,27,5,4,63,6,39,5,3,0,40,0,10,6,15,62,7,9,0,10,0
6/26/2014,36,0,9,45,5,14,21,100,0,5,13,49,0,7,29,16,21,33,17,0,10,4,6,6,20,9,0,36,34,28,10,0,4,8,0,18,19,5,6,0,20,65,17,7,30,0,11,7,0,20,0
6/27/2014,49,84,20,37,9,11,0,84,0,11,12,0,98,12,37,26,25,17,40,54,15,20,9,14,33,9,0,30,0,46,12,0,8,18,0,10,34,8,10,0,24,100,15,13,25,0,6,14,58,22,0
6/28/2014,18,54,8,0,6,11,12,0,0,7,11,0,0,5,13,0,10,11,13,33,10,8,12,8,20,6,0,0,0,0,0,0,1,9,0,7,13,5,7,0,17,0,8,7,0,0,3,7,33,10,100
6/29/2014,45,0,26,0,13,11,43,100,38,12,31,0,0,5,16,30,0,21,26,64,0,12,24,12,42,11,0,0,22,56,7,0,5,45,0,12,25,10,6,0,44,0,25,17,0,0,11,9,0,13,0
6/30/2014,0,0,9,54,7,16,25,58,39,11,29,0,0,7,13,19,26,13,38,39,11,8,10,9,52,11,0,23,14,34,6,64,5,20,0,9,21,13,12,0,34,100,28,12,17,0,14,9,61,13,0
7/1/2014,17,0,0,33,6,13,15,0,47,16,24,0,0,5,37,24,24,16,20,46,20,11,7,8,32,8,0,29,17,41,18,58,6,27,0,13,31,10,18,0,45,91,22,15,42,0,11,13,100,22,0
7/2/2014,17,0,24,33,8,23,15,71,24,11,15,0,0,12,21,25,33,25,26,0,22,8,11,12,32,13,0,59,0,0,20,39,6,22,0,6,29,13,11,0,26,100,32,14,0,0,18,14,0,23,0
7/3/2014,65,0,38,0,17,28,35,0,0,27,31,0,0,23,32,65,100,41,63,0,21,27,20,22,79,21,0,0,39,0,12,97,20,20,0,14,48,17,22,0,52,0,35,28,0,0,29,33,0,25,0
7/4/2014,0,0,29,47,6,14,19,0,0,13,16,41,0,6,44,34,21,0,16,0,29,0,9,12,0,15,100,0,19,0,0,0,6,24,0,0,26,13,9,0,27,0,12,6,0,0,8,9,0,0,0
7/5/2014,0,90,17,39,5,16,18,0,41,14,14,0,0,7,29,27,17,18,14,0,20,13,8,10,35,9,0,0,0,45,9,0,8,14,0,13,21,0,5,0,23,0,10,8,0,100,4,17,54,11,0
7/6/2014,24,0,10,47,5,7,11,0,0,8,7,0,31,8,35,17,0,27,9,32,13,7,7,12,22,9,52,0,35,29,9,0,6,14,0,8,13,0,7,37,20,66,13,8,15,0,5,8,35,0,100
7/7/2014,18,0,14,18,8,11,13,40,0,9,15,21,24,8,18,13,9,12,23,25,7,13,9,6,18,9,0,16,14,23,8,0,3,17,0,14,31,4,6,28,25,100,10,16,17,50,6,5,27,5,0
7/8/2014,23,56,14,23,6,5,11,100,16,10,23,0,0,9,17,17,17,34,14,0,9,8,11,15,44,12,0,20,12,29,7,27,5,13,0,15,46,5,14,0,36,0,0,15,15,0,4,7,0,13,0
7/9/2014,18,56,17,23,6,5,11,0,14,6,19,28,31,7,22,17,0,12,18,0,9,10,21,6,23,12,0,0,12,60,11,28,5,19,64,14,20,11,11,0,25,65,10,13,15,0,13,9,0,21,100
7/10/2014,21,0,16,22,4,10,31,100,23,6,11,25,0,5,17,0,10,11,21,0,12,13,10,8,22,12,0,20,31,28,5,0,8,18,60,9,19,5,6,0,23,0,17,13,14,0,6,9,34,6,0
7/11/2014,16,0,8,100,6,8,0,0,0,8,13,0,45,8,34,0,21,25,0,0,9,12,8,17,32,13,0,30,15,43,6,40,7,17,93,9,19,29,6,53,13,0,33,13,21,0,11,7,67,14,0
7/12/2014,20,0,10,0,8,10,0,0,26,4,19,0,0,17,46,0,0,0,21,0,0,19,7,23,0,11,0,0,0,0,0,100,5,44,0,11,24,17,0,65,15,0,29,10,0,0,10,0,0,23,0
7/13/2014,17,0,9,35,6,13,16,0,0,12,25,38,47,16,26,26,43,34,25,47,0,6,11,19,52,18,75,32,16,42,8,41,7,24,0,17,30,23,7,0,66,100,15,16,36,0,7,11,0,10,0
7/14/2014,11,55,13,34,9,9,20,50,0,13,23,0,30,6,14,17,20,11,21,0,6,8,7,14,0,12,0,21,15,28,10,27,4,27,61,9,13,8,5,34,15,0,11,13,21,0,8,9,100,12,0
7/15/2014,10,38,9,15,5,6,9,35,0,9,12,17,41,4,26,11,10,12,8,0,4,3,5,10,15,4,100,29,12,18,7,55,4,13,42,11,14,10,8,44,27,0,11,9,24,0,9,5,23,9,0
7/16/2014,26,0,13,35,13,29,24,80,17,17,22,39,47,17,36,26,15,36,26,69,16,15,12,27,36,19,75,32,17,43,6,0,9,30,96,20,20,8,20,0,40,100,20,24,43,0,11,11,54,13,0
7/17/2014,34,0,0,69,10,8,33,0,18,18,19,0,0,10,54,26,22,18,13,50,15,12,10,24,0,14,78,0,0,0,18,41,6,16,0,21,20,16,9,54,36,100,20,21,44,0,12,13,80,15,0
7/18/2014,0,0,8,0,6,12,33,0,19,7,6,35,0,12,13,26,29,17,23,0,10,6,11,12,33,14,0,32,23,0,9,0,6,20,0,15,20,7,16,0,21,100,9,7,0,0,9,10,0,10,0
7/19/2014,0,0,9,24,4,5,12,0,15,6,6,23,0,4,18,18,15,11,13,0,21,4,4,6,23,25,52,0,10,0,4,28,4,8,0,8,18,5,3,0,0,0,10,6,0,0,4,6,0,18,100
7/20/2014,31,0,11,43,9,24,62,100,24,12,37,0,0,9,44,32,28,35,23,0,24,13,22,34,43,12,91,0,30,0,11,52,10,30,0,15,64,15,14,65,43,0,24,12,27,0,16,25,0,29,0
7/21/2014,30,45,4,27,4,7,12,0,9,5,14,0,0,9,20,13,10,18,16,25,5,4,6,13,18,5,0,0,18,0,6,21,7,16,0,5,18,4,8,27,18,49,12,10,11,100,4,8,27,5,0
7/22/2014,32,0,27,44,16,14,20,100,22,19,23,0,60,19,38,32,37,29,33,0,24,18,19,29,87,19,0,40,43,0,12,78,12,63,0,22,51,10,15,66,40,0,17,30,27,0,17,14,67,41,0
7/23/2014,11,0,14,35,12,11,22,51,12,7,15,26,0,13,18,17,10,29,18,32,13,12,14,14,24,9,0,0,11,57,8,28,8,16,64,4,14,8,9,35,37,0,17,16,0,64,13,5,0,16,100
7/24/2014,16,0,20,0,10,23,0,0,17,11,35,0,0,21,25,0,29,0,43,0,9,14,5,25,0,9,0,0,0,42,6,39,8,6,91,17,39,8,35,100,32,0,14,10,22,0,18,6,0,14,0
7/25/2014,0,100,5,22,5,20,0,0,0,4,15,44,30,5,12,0,9,16,10,0,6,8,4,6,0,9,48,39,19,0,4,26,4,12,0,11,13,5,11,33,17,0,9,7,28,0,7,6,33,6,0
7/26/2014,0,100,10,0,10,14,20,95,40,9,10,42,60,14,36,0,18,20,15,55,0,10,9,11,0,11,0,39,36,0,7,0,7,30,0,7,24,9,14,0,31,0,28,13,0,0,6,11,60,20,0
7/27/2014,22,0,22,0,8,32,62,100,36,24,13,50,62,8,33,0,40,21,33,0,13,8,7,11,91,19,0,42,42,0,23,54,6,29,0,18,40,0,14,0,46,0,30,16,29,0,17,14,96,29,0
7/28/2014,22,0,11,45,8,10,16,100,33,9,16,38,0,8,28,16,26,17,17,29,6,9,11,13,0,9,0,21,11,0,9,26,7,20,0,11,13,11,10,0,27,65,15,11,14,0,13,9,68,13,0
7/29/2014,16,0,7,12,2,6,11,27,14,3,6,0,0,5,9,9,5,6,9,0,5,6,4,10,13,3,0,11,6,0,4,14,4,9,0,3,14,3,4,0,5,0,5,5,15,34,3,4,56,7,100
7/30/2014,54,0,21,36,12,8,26,0,19,13,20,35,99,11,31,27,27,0,23,0,26,23,22,21,38,13,0,33,26,0,16,42,13,25,100,14,56,9,9,0,14,0,17,19,22,100,15,29,55,24,0
7/31/2014,23,0,11,23,7,5,11,52,12,7,15,0,0,8,17,17,11,12,16,0,11,9,8,6,24,19,0,21,11,30,4,28,6,16,66,9,46,8,5,0,21,66,7,11,14,0,13,11,71,7,100
8/1/2014,11,0,5,0,5,5,11,100,13,4,6,0,31,3,17,17,10,16,13,30,13,6,4,6,0,9,50,42,10,0,5,0,3,9,0,16,18,7,7,0,25,67,11,9,14,0,6,8,0,7,0
8/2/2014,0,0,12,0,9,20,17,76,0,11,12,0,49,6,39,0,0,16,21,0,13,9,12,9,34,25,78,33,20,0,9,83,6,20,0,12,21,8,11,0,38,0,10,12,23,100,7,12,51,0,0
8/3/2014,24,0,17,100,15,11,48,0,28,16,29,89,0,17,64,0,21,0,20,0,14,8,16,19,0,67,0,45,57,0,16,59,9,21,0,8,44,33,13,71,37,0,28,24,0,0,6,25,0,14,0
8/4/2014,18,84,22,54,15,11,26,80,19,16,26,46,0,10,35,26,16,51,25,48,25,9,6,13,0,20,0,33,18,0,12,64,13,21,0,12,33,11,14,55,42,100,14,22,22,0,14,17,54,20,0
8/5/2014,25,0,16,33,11,22,27,72,18,16,41,20,0,14,48,36,19,16,28,0,9,39,13,16,34,32,72,30,33,0,6,0,9,29,0,13,20,12,13,0,52,0,29,22,20,0,10,18,100,28,0
8/6/2014,18,0,14,37,10,16,35,0,39,20,29,22,0,9,59,26,32,17,39,0,13,12,10,19,38,13,81,32,27,0,8,0,7,19,0,12,44,13,11,0,57,100,14,21,34,0,14,17,55,21,0
8/7/2014,0,0,17,0,5,23,18,77,19,11,17,21,49,10,25,0,31,0,31,0,15,9,18,0,37,9,0,32,17,44,18,43,10,33,0,0,64,8,5,53,41,100,25,16,0,0,11,18,0,10,0
8/8/2014,25,0,8,35,6,12,38,79,27,6,20,18,0,11,38,53,15,15,14,0,20,10,10,9,52,9,0,31,16,46,6,0,6,18,0,10,41,0,9,0,31,100,22,14,22,0,13,23,0,10,0
8/9/2014,21,0,20,0,6,29,25,0,0,10,17,0,63,10,16,0,18,19,35,61,13,0,8,12,43,12,100,0,20,0,8,0,4,19,0,8,26,0,9,73,24,0,24,13,29,0,11,18,62,26,0
8/10/2014,0,0,11,22,7,7,20,100,0,9,12,13,0,6,16,16,13,19,19,30,10,7,7,17,22,14,0,20,11,0,5,0,5,12,62,4,13,7,4,0,14,63,10,9,21,64,10,8,0,6,0
8/11/2014,17,0,20,23,9,10,17,50,36,9,25,0,0,5,16,0,20,14,14,0,12,12,5,15,0,18,0,21,15,0,6,27,3,14,66,9,41,0,10,0,27,0,15,10,14,64,9,8,67,17,100
8/12/2014,14,0,20,56,9,10,28,0,30,12,21,17,0,10,36,0,18,20,13,0,13,8,6,11,43,15,0,38,27,34,6,100,7,26,0,7,25,13,12,41,29,0,27,15,0,0,10,11,42,10,0
8/13/2014,18,84,21,36,10,28,18,78,0,7,26,0,0,13,25,26,0,17,23,0,20,21,24,9,54,29,0,65,17,44,24,0,16,28,100,6,32,12,19,0,57,0,26,20,22,0,20,7,54,41,0
8/14/2014,23,0,6,32,7,21,20,54,27,10,16,0,0,9,8,17,10,56,16,0,10,4,4,6,24,12,0,0,35,0,5,0,8,10,68,6,21,0,11,38,38,0,18,12,0,0,6,5,0,10,100
8/15/2014,9,0,6,18,3,4,0,41,0,7,8,10,24,2,11,0,7,7,14,24,7,0,0,9,18,4,0,15,12,0,6,21,4,7,50,7,20,0,5,0,20,100,15,7,0,0,2,7,27,0,75
8/16/2014,17,0,13,35,7,15,0,79,0,10,9,18,0,9,31,25,14,12,39,0,15,6,10,14,34,9,0,0,0,0,6,41,5,18,98,6,40,0,9,54,13,100,19,13,22,0,10,9,0,15,0
8/17/2014,18,0,18,0,10,16,43,0,23,7,29,22,0,8,43,53,32,26,30,0,11,11,15,14,73,14,0,49,35,48,6,0,13,19,100,13,43,9,10,57,48,0,15,11,35,0,9,19,0,21,0
8/18/2014,16,0,13,53,7,23,0,0,36,18,37,22,0,11,36,0,0,12,78,0,14,15,6,17,35,31,0,76,34,0,15,0,6,24,0,15,40,8,19,0,42,98,24,18,84,100,10,7,0,19,0
8/19/2014,35,0,12,48,10,13,0,55,0,8,17,15,0,5,25,25,11,8,19,35,16,6,10,12,48,10,0,21,12,32,10,28,7,21,0,8,19,6,13,0,33,69,11,14,15,0,9,11,53,0,100
8/20/2014,28,72,19,29,10,14,17,100,0,9,17,0,41,6,31,21,13,10,14,62,14,16,8,12,59,23,64,80,0,0,10,0,10,24,0,18,69,7,8,47,32,81,11,14,27,86,11,10,66,9,0
8/21/2014,17,0,9,52,10,12,40,81,24,10,37,21,50,4,25,0,16,27,28,0,35,13,8,9,0,14,0,63,0,46,12,82,9,33,97,14,35,9,13,57,24,100,27,17,55,100,9,15,0,15,0
8/22/2014,11,0,10,22,5,7,13,100,10,5,16,12,0,2,13,15,10,6,10,0,0,10,6,6,22,6,0,19,11,57,4,0,6,13,0,6,13,0,11,35,17,60,10,10,27,0,4,6,31,13,0
8/23/2014,0,0,12,36,12,8,22,82,17,16,13,18,0,5,32,25,15,10,32,0,26,13,12,10,36,18,72,0,17,0,6,43,6,19,0,6,21,8,7,0,45,100,16,9,34,0,7,11,0,21,0
